0.107235	0.0472812
0.11147	0.0448814
0.115705	0.0420455
0.11994	0.0394643
0.124175	0.0374572
0.12841	0.0347962
0.132645	0.0325517
0.13688	0.0316561
0.141115	0.0294461
0.14535	0.0278081
0.149585	0.0270117
0.15382	0.0252463
0.158055	0.0238543
0.16229	0.0227622
0.166525	0.0216918
0.17076	0.0207897
0.174995	0.0198099
0.17923	0.0190286
0.183465	0.0180488
0.1877	0.0168855
0.191935	0.0161367
0.19617	0.0156057
0.200405	0.014777
0.20464	0.0143583
0.208875	0.0138209
0.21311	0.0131411
0.217345	0.0125174
0.22158	0.0119627
0.225815	0.0114685
0.23005	0.0108232
0.234285	0.0107973
0.23852	0.0102945
0.242755	0.00957581
0.24699	0.00936431
0.251225	0.0089521
0.25546	0.00858305
0.259695	0.0083176
0.26393	0.00813631
0.268165	0.00760108
0.2724	0.00736584
0.276635	0.00706154
0.28087	0.00684788
0.285105	0.00667523
0.28934	0.00617885
0.293575	0.00616158
0.29781	0.00577959
0.302045	0.0056911
0.30628	0.00558103
0.310515	0.00519904
0.31475	0.00499401
0.318985	0.00468539
0.32322	0.0046487
0.327455	0.00443936
0.33169	0.0044631
0.335925	0.00402931
0.34016	0.00404873
0.344395	0.00377249
0.34863	0.0038696
0.352865	0.00360846
0.3571	0.0035135
0.361335	0.00326316
0.36557	0.00328258
0.369805	0.0031833
0.37404	0.00305597
0.378275	0.00293943
0.38251	0.0027603
0.386745	0.00265455
0.39098	0.00269556
0.395215	0.00252075
0.39945	0.00231572
0.403685	0.00235888
0.40792	0.0022855
0.412155	0.00212148
0.41639	0.00195962
0.420625	0.00191862
0.42486	0.00197041
0.429095	0.00196394
0.43333	0.00195962
0.437565	0.0018366
0.4418	0.00172438
0.446035	0.00167474
0.45027	0.00158841
0.454505	0.00152799
0.45874	0.00154094
0.462975	0.00140713
0.46721	0.00139418
0.471445	0.00131864
0.47568	0.00117189
0.479915	0.00121937
0.48415	0.00117405
0.488385	0.00113736
0.49262	0.00110714
0.496855	0.00111578
0.50109	0.000999234
0.505325	0.00106182
0.50956	0.000923698
0.513795	0.000925856
0.51803	0.000919381
0.522265	0.000928014
0.5265	0.000738095
0.530735	0.000839529
0.53497	0.000783417
0.539205	0.000789891
0.54344	0.000714355
0.547675	0.000694932
0.55191	0.00067335
0.556145	0.000664717
0.56038	0.000617237
0.564615	0.000623712
0.56885	0.000556808
0.573085	0.000546018
0.57732	0.000522278
0.581555	0.000492063
0.58579	0.000438109
0.590025	0.000427318
0.59426	0.000476956
0.598495	0.000494221
0.60273	0.000375522
0.606965	0.000399262
0.6112	0.000349624
0.615435	0.000364731
0.61967	0.000364731
0.623905	0.000358257
0.62814	0.000338833
0.632375	0.000276246
0.63661	0.000269772
0.640845	0.000302144
0.64508	0.000304302
0.649315	0.000280562
0.65355	0.000267613
0.657785	0.000276246
0.66202	0.000235241
0.666255	0.000241715
0.67049	0.000233083
0.674725	0.000202868
0.67896	0.000205026
0.683195	0.000198552
0.68743	0.000183445
0.691665	0.000157547
0.6959	0.000151072
0.700135	0.000172654
0.70437	0.000151072
0.708605	0.000155388
0.71284	0.000133807
0.717075	0.000151072
0.72131	0.000142439
0.725545	0.000138123
0.72978	9.49596e-05
0.734015	0.00010575
0.73825	0.00010575
0.742485	0.000112225
0.74672	0.000101434
0.750955	0.00010575
0.75519	9.92759e-05
0.759425	0.000107909
0.76366	7.98524e-05
0.767895	4.31634e-05
0.77213	7.5536e-05
0.776365	6.69033e-05
0.7806	6.47452e-05
0.784835	5.39543e-05
0.78907	7.12197e-05
0.793305	7.98524e-05
0.79754	7.12197e-05
0.801775	5.61125e-05
0.80601	5.82707e-05
0.810245	5.61125e-05
0.81448	4.53216e-05
0.818715	4.9638e-05
0.82295	4.53216e-05
0.827185	2.58981e-05
0.83142	3.45308e-05
0.835655	3.45308e-05
0.83989	3.23726e-05
0.844125	4.10053e-05
0.84836	1.72654e-05
0.852595	3.23726e-05
0.85683	2.15817e-05
0.861065	1.72654e-05
0.8653	1.51072e-05
0.869535	1.94236e-05
0.87377	1.07909e-05
0.878005	2.37399e-05
0.88224	2.15817e-05
0.886475	1.07909e-05
0.89071	1.51072e-05
0.894945	1.07909e-05
0.89918	1.2949e-05
0.903415	1.2949e-05
0.90765	1.07909e-05
0.911885	1.72654e-05
0.91612	8.63269e-06
0.920355	8.63269e-06
0.92459	4.31634e-06
0.928825	8.63269e-06
0.93306	1.07909e-05
0.937295	1.07909e-05
0.94153	4.31634e-06
0.945765	6.47452e-06
0.95	4.31634e-06
